200717_mag01, 1594955742006, -2.1522946, 0.66795355, 10.02888, -0.5432267, 0.3644209, -0.28034872, -12.645561, -2.1385765, -38.264374, 0.0934431, 0.025127964, -0.67912066, 0.72762084, -0.029218521, 0.092908, 0.72922903, 0.6773031, 84.0, 1004.5215, 44.617264, -58.70367, -98.74011, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742029, -2.013437, 0.5721896, 9.700888, -0.49924448, 0.2275872, -0.13557379, -12.647808, -2.8666763, -38.2937, 0.09212756, 0.032021787, -0.6806167, 0.7261185, -0.03511005, 0.09096828, 0.7279135, 0.6787002, 84.0, 1004.2373, 44.615017, -59.43177, -98.76944, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742046, -1.9487964, 0.6176775, 9.432749, -0.4173886, 0.10785771, -0.019509494, -12.191753, -0.106422424, -37.561646, 0.090078786, 0.037269954, -0.6817128, 0.72509617, -0.03967756, 0.08887782, 0.72756946, 0.6790943, 84.0, 1004.2373, 45.07107, -56.671516, -98.037384, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742066, -1.5561641, 1.1252264, 9.787076, -0.30437863, -0.41382077, -0.06288089, -13.237286, -1.1092758, -39.153107, 0.08761637, 0.04063649, -0.68151975, 0.7253984, -0.04106131, 0.08537901, 0.7279186, 0.6790868, 84.0, 1004.26514, 44.02554, -57.67437, -99.628845, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742086, -1.673475, 1.211414, 10.191678, -0.100349806, -1.1218129, -0.36464807, -12.653286, -0.25496674, -37.42095, 0.08048991, 0.037616912, -0.6829111, 0.72507846, -0.03619076, 0.07828948, 0.72744685, 0.6807217, 84.0, 1004.26514, 44.60954, -56.82006, -97.89669, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742106, -0.0023940986, 0.9911569, 9.925933, -0.32698062, -1.8017054, -0.21742967, -15.381351, 0.7713928, -38.495255, 0.0705319, 0.029455012, -0.68582994, 0.72373676, -0.027006317, 0.06687633, 0.7257133, 0.68420637, 84.0, 1004.30664, 41.881474, -55.7937, -98.97099, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742127, -0.29208007, 0.7014709, 10.524458, -0.18526, -2.0576577, -0.3121137, -15.047684, -1.5332642, -40.579155, 0.05516198, 0.018350193, -0.6877691, 0.723598, -0.015442294, 0.051275346, 0.7249892, 0.68667537, 84.0, 1004.30664, 42.21514, -58.09836, -101.05489, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742146, 0.56740135, 0.7110473, 11.702355, 0.46286747, -3.1285036, -0.3988565, -16.693558, 0.0855484, -42.227676, 0.039133627, 0.0023001411, -0.6911944, 0.7216048, 0.0037628554, 0.034624327, 0.7229287, 0.6900442, 84.0, 1004.3684, 40.569267, -56.479546, -102.703415, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742166, -0.32080922, 0.7661116, 8.839013, 0.81106037, -2.859723, -0.063491754, -18.980408, -0.9332962, -42.76345, 0.021346949, -0.025240527, -0.6942049, 0.7190179, 0.03203639, 0.017687874, 0.71988374, 0.69312924, 84.0, 1004.3684, 38.282417, -57.49839, -103.23919, 57.262825, -56.565094, -60.47574
200717_mag01, 1594955742186, 0.28010955, 0.9743982, 8.08966, 0.34558144, -2.2525237, 0.18696278, -20.052189, -1.6638145, -42.808846, 0.0079736775, -0.0494198, -0.6939963, 0.7182362, 0.05427955, 0.0048148907, 0.71861607, 0.69326866, 84.0, 1004.397, 37.210636, -58.22891, -103.284584, 57.262825, -56.565094, -60.47574
