200716_mag03, 1594888331289, -0.22504528, 1.0701622, 9.607518, -0.50304997, -0.15417652, 0.05375228, 21.723034, -25.786484, -30.225311, 0.01065369, 0.06419828, 0.9360081, 0.34591034, 0.035864346, 0.05137677, 0.69776756, 0.71357876, 8283.0, 1002.1138, 73.59392, -73.99927, -81.264404, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331309, -0.047881976, 1.0869209, 10.90512, -0.47861537, -0.047275204, 0.13621901, 20.048687, -26.367073, -30.734322, 0.010085717, 0.059063364, 0.9365252, 0.34544215, 0.033672515, 0.04796312, 0.69831014, 0.7133924, 7262.0, 1002.1245, 71.91957, -74.57986, -81.773415, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331329, -0.0023940986, 0.5243076, 11.513221, -0.19211982, 0.008313487, -0.022605812, 20.824383, -25.194725, -31.13623, 0.009451496, 0.05481598, 0.93705976, 0.3447099, 0.03173294, 0.045046773, 0.6993087, 0.7126928, 7262.0, 1002.1245, 72.69527, -73.40751, -82.17532, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331351, -0.49318436, 2.2959406, 10.85245, -0.31551448, 0.46096423, -0.16127211, 20.038715, -25.21157, -29.92022, 0.0066905175, 0.052234713, 0.9372009, 0.34479153, 0.027135232, 0.04509845, 0.698909, 0.7132714, 7262.0, 1002.11816, 71.9096, -73.424355, -80.95931, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331369, 0.81878173, 0.86187553, 9.815805, -0.7186852, 0.46585116, -0.16921334, 22.937206, -25.78939, -29.74665, 0.002125453, 0.052296072, 0.9366105, 0.346441, 0.022469608, 0.046432372, 0.6982115, 0.71403074, 7262.0, 1002.11816, 74.80809, -74.002174, -80.78574, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331389, -0.25616857, 0.48600203, 9.650612, -0.9599768, 0.57214165, 0.26327887, 21.901165, -26.349709, -31.78083, -0.0029348992, 0.04583318, 0.9361786, 0.34851158, 0.014552464, 0.041586757, 0.69804835, 0.71469384, 7262.0, 1002.0979, 73.77205, -74.56249, -82.81992, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331409, -1.6375635, 0.57937187, 10.409541, -0.5928471, 0.73707515, 0.1624862, 21.42516, -26.79895, -30.884697, -0.011784722, 0.03948076, 0.93750566, 0.34552217, 0.0034639195, 0.04092966, 0.70044374, 0.7125246, 7262.0, 1002.0979, 73.29604, -75.011734, -81.92379, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331430, -1.2688724, 1.0366447, 9.799046, -0.5146564, 0.3607824, -0.055592507, 24.177608, -25.192802, -30.625435, -0.022552056, 0.03607821, 0.93825334, 0.34332266, -0.0065200096, 0.04213205, 0.70124376, 0.71164566, 7262.0, 1002.0454, 76.04849, -73.40559, -81.66453, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331449, -0.58416015, 0.16758691, 9.557242, -0.6832551, 0.57214165, 0.107508376, 23.428165, -26.637497, -31.769608, -0.028078422, 0.032168895, 0.9382153, 0.34340766, -0.013747621, 0.04087611, 0.7012979, 0.7115627, 7262.0, 1002.0454, 75.29905, -74.85028, -82.8087, 51.870884, -48.212784, -51.039093
200716_mag03, 1594888331469, -0.62246567, -0.14125183, 9.585971, -0.6966941, 0.9215563, 0.2437312, 22.982433, -24.30484, -31.989532, -0.036736608, 0.028002607, 0.9387584, 0.34146595, -0.023983981, 0.04139439, 0.7025857, 0.7099892, 6311.0, 1002.1057, 74.85332, -72.517624, -83.028625, 51.870884, -48.212784, -51.039093
